	tweetUrl	time	text	replies	retweets	likes	date	iso_2
992	/marunguis/status/1249774712042987521	2020-04-13 14:01:25	"19. ¿Color favorito? ROSADO

20. ¿Empleo? Educadora PI

21. ¿Sabes silbar? SI 

22. ¿Donde naciste? URUGUAY

23. ¿Tienes hermanos/ hermanas? Un hermano 

24. ¿Alguna vez has sido arrestado? No

25. ¿Operaciones? No

26. ¿Religiosa? Creo"	1	0	0	2020-04-13	UY
991	/carlosmnbl/status/1249826535491715078	2020-04-13 17:27:21	Este es el último año que saquean a los ricos y generadores de empleo real ,se van. Radicar a Uruguay	0	0	2	2020-04-13	UY
990	/leofly150/status/1249733215738376193	2020-04-13 11:16:32	Siempre se ataca al unico sector q genera empleo Genuino , sin el sector privado no anvanza, escucha las declaraciones del presidente de Uruguay, clarisimo, estimula el sector privado ayudandolos, son los unicos q generan trabajo.	0	0	0	2020-04-13	UY
989	/f66y459zx/status/1249767213311176705	2020-04-13 13:31:37	"- Quiero que Alberto adopte al Uruguay de Provincia.
- Eso pretendieron cuando nos cortaban los puentes dejando a miles de uruguayos sin empleo.
- Eso es una difamación de la derecha. 
- ¿ Cómo los millones que ganaron tu padre, madre y hermano?
- Estás discriminando .Bloqueo."	0	2	14	2020-04-13	UY
993	/Aebu_Uruguay/status/1249784412415447042	2020-04-13 14:39:58	José Iglesias reclamó un alivio para que las empresas puedan seguir funcionando,  pero que —como contrapartida— mantengan el empleo para poder salir de la crisis. http://www.aebu.org.uy/node/15510 pic.twitter.com/G4KTSZd4XP	0	0	1	2020-04-13	UY
1009	/nanduti/status/1250091544264261637	2020-04-14 11:00:24	"""Desde nuestros países que no somos economías dominantes o no influyentes tenemos que preservar lo más posible el empleo. El Estado tiene que mirar a las pequeñas y mediana empresas porque generan mucho empleo"" expresidente del Uruguay, Julio Maria Sanguinetti.
@CARLOSMATEOPY"	1	4	1	2020-04-14	UY
1008	/LuisCus/status/1250044293189951489	2020-04-14 07:52:38	#FMI las proyecciones para Uruguay incluyen una inflación de 8,8 y 7,9% para este año y el próximo; respecto del desempleo, 19,5 y 8, 2 respectivamente...	2	0	1	2020-04-14	UY
1007	/CdV_Uruguay/status/1250065862201139208	2020-04-14 09:18:21	Dentro de lo dramático del futuro que se visualiza, nunca hubo una oportunidad tan clara de confirmar lo que ya ha demostrado largamente la evidencia empírica: el estado no produce, no crea empleo, no crea riqueza. Sólo puedo destruir o deteriorar todo eso si se empeña. https://twitter.com/dardogasparre/status/1250038156692512768 …	0	1	6	2020-04-14	UY
1006	/maria_roveta/status/1250188591940149248	2020-04-14 17:26:02	Llegó PROSK. La red social de autoempleo que gana adeptos en Uruguay https://blogtrabajo.gallito.com.uy/postulante/herramientas-para-buscar-trabajo/llego-prosk-la-red-social-de-autoempleo-que-gana-adeptos-en-uruguay/ … ..busco empleo.	0	0	1	2020-04-14	UY
1005	/tucoypesto/status/1250123169354186757	2020-04-14 13:06:04	A ver, convengamos que es lo que piensas TODOS los dirigentes pero ninguno se atreve a quedar pegado con esa reflexión. Entre esto y volver a la explotacion de principio del siglo pasado.HAY INTERMEDIOS, por ejemplo SEGUROS de DESEMPLEO, etc. Comparar sino con URUGUAY o EEUU	0	0	0	2020-04-14	UY
1003	/cindormer/status/1250273070805159937	2020-04-14 23:01:43	entré a un grupo de fb de gente enferma de Prison break como yo dónde están todos las temporadas y me hice amigui de uno de URUGUAY que también la quería ver por 2da vez y me dijo la vemos y la comentamos al mismo tiempo? y si pinti i i jeje qué desempleo dios mio	0	0	1	2020-04-14	UY
1002	/mterra16/status/1250000589985067008	2020-04-14 04:58:59	"Serás mentiroso y gran hijo de puta. Seguro de paro no es perder empleo, burro malintencionado.
Este Sr Jorge Gestoso, gran foca encubierta, porqué no se dedica a escribir sobre yanquilandia donde vive. hace mil años no vive dn Uruguay.
Porqué vas a vivir a Cuba o Venezuela"	0	0	0	2020-04-14	UY
1001	/Elorniferoz/status/1249932609691451392	2020-04-14 00:28:51	Bueno, INUMET anuncia tormentas fuertes para mañana en Uruguay. Ya está: pandemia, desocupación, inflación y desempleo. Solo nos falta un buen terremoto y podemos decir que nos meó un elefante. @huesopintos @Nocomomentiras @marygambler @likechichian @GurisesMPP @LustEduardo	0	0	1	2020-04-14	UY
1000	/RiveraMiCiudad/status/1250004504331747329	2020-04-14 05:14:32	Coronavirus: un mes en Uruguay con incertidumbres, desempleo y medidas http://dlvr.it/RTl5vC 	0	0	0	2020-04-14	UY
999	/nubiaalvg/status/1250271425501356032	2020-04-14 22:55:11	Y en Uruguay,  el Sr. @LuisLacallePou  dice que no estaremos peor... El invierno que llega, la enfermedad, desempleo, pobreza, miedo y angustia,  ¿cómo no van a generar peores días?	0	0	0	2020-04-14	UY
1004	/btoae/status/1250043257599508480	2020-04-14 07:48:31	"La única Federación que ya actuó de manera rápida y amparada en sus leyes locales es #Uruguay. Que mando al seguro de desempleo a casi todo su personal. Incluido el Maestro Tabarez 

https://twitter.com/AUFOficial/status/1243692837415329792?s=19 …"	1	0	1	2020-04-14	UY
1016	/ObservadorUY/status/1250385422468988928	2020-04-15 06:28:10	"Se redujo un 81% el empleo en el sector por el cierre de bares, según un informe de la Cámara de Cervecerías Artesanales del Uruguay.

Nota exclusiva para suscriptores Member.
https://www.elobservador.com.uy/nota/-las-cervecerias-artesanales-tienen-que-tener-habilidad-para-reinventarse--20204141710 …"	1	2	2	2020-04-15	UY
1017	/teleSURUruguay/status/1250448034414170112	2020-04-15 10:36:58	Video: Uruguay: al menos 130 mil personas han solicitado seguro de desempleo https://bit.ly/2RHmgjT  #COVID19 #Coronavirus	0	1	0	2020-04-15	UY
1015	/homerobolso/status/1250502189077929989	2020-04-15 14:12:09	Dentro d las medidas anunciadas estaba el subsidio y financiación de alquileres cuya garantia es el estado para quienes están en seguro desempleo no figura aquí ni el ministerio tiene información alguna d esto acabo d hablar telefónicamente cuál es la situación? @MiguelFNogueira	0	0	2	2020-04-15	UY
1014	/El_Huno/status/1250454628782784512	2020-04-15 11:03:10	Dalee ! Sii en Uruguay pobres y ricos crecen porque todo es accesible y el país ayuda a que los sistemas productivos crezcan y generen empleo. Seguiremos con más comparaciones. De como Uy te conviene más.	1	1	2	2020-04-15	UY
1012	/NykoOtor/status/1250614653106995200	2020-04-15 21:39:03	"6-Regularización del cannabis
7-Legalización del matrimonio entre personas del mismo sexo
8-Creación del Plan Juntos y la construcción de miles de viviendas
9-Récord histórico en la baja de la tasa del desempleo en Uruguay
10-Aumento de los ingresos y el salario mínimo en Uruguay"	1	0	0	2020-04-15	UY
1011	/RompkbzasX/status/1250516686006034432	2020-04-15 15:09:46	#RompkbzasNacional La demanda de empleo en Uruguay bajó 24% en marzo con respecto al mes anterior y 43% frente a marzo del año pasado, lo que se traduce en cerca de mil oportunidades laborales menos en forma interanual, según el Monitor Laboral de Advice.	0	1	3	2020-04-15	UY
1010	/tripaliumsite/status/1250603164610543618	2020-04-15 20:53:24	"#Uruguay 
#Covid_19
#SeguridadSocial #DINASS
 El BPS cerró marzo con 77.693 solicitudes de “seguro de paro”.
A los nuevos pedidos se suman los que ya estaban en curso, unos 37.000. En abril el #BPS pagará cerca de 112.000 subsidios de desempleo. http://sb.uy/node/3840502/gobierno-evalua-prorrogar-el-seguro-de-paro-flexibilizado …"	0	0	1	2020-04-15	UY
1013	/castilla_maximo/status/1250611781686505472	2020-04-15 21:27:38	Uruguayos plaza Cagancha olla popular en 18 de julio hecha por las fuerza armadas y la iglesia católica .Pregunto donde está el paraíso del FA (miseria destrucción limosna fábricas cerradas desempleo) DESPIERTA URUGUAY!! pic.twitter.com/JhEeoxakq0	0	2	2	2020-04-15	UY
1031	/javviok/status/1250899038276329477	2020-04-16 16:29:05	"El desempleo en mujeres es un 41% mayor que los hombres.

https://montevideo.com.uy/Noticias/El-desempleo-dio-un-salto-historico-y-se-ubico-en-10-5--el-mas-alto-en-13-anos-uc750234 …
#Uruguay #Género #desigualdad #trabajo"	0	0	0	2020-04-16	UY
1038	/sanjosehoyUY/status/1250896497882697728	2020-04-16 16:19:00	Jue 16/4 #desempleo en #Uruguay 10,5% (el más alto en 13 años) según registros oficiales INE http://www.ine.gub.uy  Corresponde a febrero 2020, 2 puntos por encima del mismo mes 2019 pic.twitter.com/kk3fE1G4C9	0	0	0	2020-04-16	UY
1037	/cabrerofr/status/1250896107917500418	2020-04-16 16:17:27	"10.5 % desempleo al 29/2/2020 - Tabare Vasquez . 
Ahora aparecen todos los desaparecidos economicos del Frente amplio . Un mes duro el pais de primera !"	0	0	0	2020-04-16	UY
1036	/JuanBautistaUru/status/1250863933474340864	2020-04-16 14:09:36	Alvaro, en uruguay la gran mayoría de empleo es generado por pymes y unipersonales. Empresas con entre 1-30 empleados. Ninguna de esas empresas tiene millones en ganancias. Las otras son multinacionales, con una espalda enorme y son muy pocas en comparación	0	0	2	2020-04-16	UY
1035	/1913AgT/status/1250935505635684353	2020-04-16 18:54:00	Hola, espero que me respondas sin insultarme, que es mejor para inmigrar en terminos de calidad de vida - sueldo minimo - precios - empleo: Brasil o Chile? A Uruguay no lo pongo como opcion por el escazo empleo que hay.	1	0	1	2020-04-16	UY
1034	/Federic74077524/status/1250855030053363712	2020-04-16 13:34:13	"En el 2008 nos comimos la gran resección EE. UU 2009 caen todas las bolsas de Europa. Argentina y Brasil entran en crisis. Querés que te pase los datos de pobreza, indigencia y desempleo de Uruguay? O la inflación?
La derecha y las mil excusas. No importa que crisis sea."	1	0	0	2020-04-16	UY
1033	/AdviceRRHH/status/1250990330989752321	2020-04-16 22:31:51	"El #empleo en #Uruguay y la demanda laboral (#MonitorAdvice). 

Informe de @TelemundoUY y @mcastaldi_uy https://www.teledoce.com/telemundo/nacionales/el-desempleo-alcanzo-el-105-en-febrero/ … pic.twitter.com/smhwj3XQ7s"	0	5	11	2020-04-16	UY
1032	/Axulon/status/1250921160063307778	2020-04-16 17:57:00	"No sé puede comparar países desarrollados con América Latina, otra idiosincrasia, otra cultura y otras posibilidades
Específicamente en Uruguay, no hay empíricamente una prueba de ello
El punto más bajo de desempleo se dió en 2014"	1	0	0	2020-04-16	UY
1030	/Natdoglio/status/1250894484050755586	2020-04-16 16:11:00	Portal de empleo para personas en situación de discapacidad. Por un Uruguay más igualitario! #somosinclusion https://twitter.com/NexosUruguay/status/1250771341432754177 …	0	0	0	2020-04-16	UY
1029	/LucasMartnLima1/status/1250870402382954497	2020-04-16 14:35:18	Al sector industrial, lo incentivó, y Uruguay vivó su mayor desarrollo industrial en la historia, además de la mayor generación de empleo público y privado de la época.  Acá nació Ancap, como monopolio nacional. No tiene precedentes sus inversiones al sector público	1	0	0	2020-04-16	UY
1028	/mateoteleSUR/status/1250861061911334912	2020-04-16 13:58:11	El Instituto Nacional de Estadística de Uruguay indicó que subió el desempleo y por primera vez en muchos años se ubicó en 10,5 %. La cifra representa 2,1% más respecto al mismo mes del año anterior y es el nivel más alto de los últimos 13 años. @teleSURtv pic.twitter.com/1Dlk6WpPJq	1	3	4	2020-04-16	UY
1027	/cpa_ferrere/status/1250920817954824193	2020-04-16 17:55:38	#URUGUAY. Mercado laboral mostró deterioro en febrero (pre COVID-19). En tendencia-ciclo (depurando efectos estacionales e irregulares) tasa de empleo vuelve a caer tras meses de recuperación, mientras que tasa de desempleo aumenta y tasa de actividad se mantiene estancada. pic.twitter.com/jGEHGaj0V5	0	5	2	2020-04-16	UY
1026	/ine_uruguay/status/1250833799849676803	2020-04-16 12:09:51	Para el Total País para el mes de febrero 2020, se estimaron puntualmente las siguientes tasas: Actividad 63,0%, Empleo 56,4% y Desempleo 10,5% Info: https://bit.ly/3cpFnac  #INE #empleo #desempleo #actividad pic.twitter.com/y2pvZK0Tij	0	6	3	2020-04-16	UY
1025	/ine_uruguay/status/1250767940192030721	2020-04-16 07:48:09	Hoy publicaremos los Boletines Técnicos correspondientes a los indicadores de Actividad, Empleo y Desempleo, también para los Ingresos de los Hogares y las Personas y el Índice de Volumen Físico de la Industria Manufacturera para Febrero de 2020. Info: http://bit.ly/31Vn5Zw 	0	2	2	2020-04-16	UY
1024	/MiltonLOrrego/status/1250748422900125696	2020-04-16 06:30:36	"señora en este caso el mensaje siempre ha sido politica de izquierda al servicio del partido comunista del uruguay, lo que quieren es hacer política, y en este año como no pueden usar la manipulación a través del empleo de la ""psicología de las masas"" recurren a pedir la cadena"	1	0	1	2020-04-16	UY
1023	/matilde_methol/status/1250971020976062464	2020-04-16 21:15:07	Gran bonanza económica del Uruguay  donde era más fácil reglamentar a los trabajadores. Aumentar la tasa de empleo. Para que le sirvio esto al Sr.Pte. Mujica que experimento con su país, sufriendo millonarias perdidas, PLUNA, ANCAP, Mineria a Cielo Abierto, El Puerto de Aguas	0	0	0	2020-04-16	UY
1022	/LouDelLago1/status/1250950621647253505	2020-04-16 19:54:04	A todos los contra que donen los salarios vacacionales, los aumentos, los aguinaldos y tantas otras cosas conseguidas por los tildados de coministas.. veo tantos ricos en Uruguay que pienso que son falsos los datos de seguro de desempleo..	0	0	0	2020-04-16	UY
1021	/MonteCarlo930/status/1250839888615870464	2020-04-16 12:34:03	Desempleo en Uruguay superó el 10 % en febrero: http://www.radiomontecarlo.com.uy/2020/04/16/nacionales/desempleo-en-uruguay-supero-el-10-en-febrero/ … pic.twitter.com/BzuDqcziQ1	0	3	1	2020-04-16	UY
1020	/Matirod5/status/1250855590571753473	2020-04-16 13:36:27	"Lo que nos dejó el último mes de gobierno del Frente Amplio:

- Un desempleo de 10,5%.

- Un estudio del Pasteur determinó que el Coronavirus ingresó a Uruguay en febrero. https://twitter.com/NicolasLussich/status/1250847004672045057 …"	0	0	1	2020-04-16	UY
1019	/BENGOCHEA_SB/status/1250851049436524544	2020-04-16 13:18:24	El desempleo de Uruguay en febrero se ubicó en 10,5%, el nivel más alto desde mayo de 2007.	0	0	3	2020-04-16	UY
1018	/IgnacioMunyo/status/1250786082725269506	2020-04-16 09:00:15	Tremendo el impacto del Covid-19 en el mercado de trabajo de EEUU. Jobless claims jamás vistos y por amplio margen, más del doble que los nuevos seguros de desempleo en Uruguay desde marzo (en % de la población). Gráfico de Financial Times de hoy. pic.twitter.com/wykW883SWd	1	10	24	2020-04-16	UY
1053	/mterra16/status/1251032452996501506	2020-04-17 01:19:14	"El FA nos dejó con 10,5 % de desempleo (datos a febrero 2020 previo al Covid 19)... más 5 % de déficit fiscal, más 400.000 trabajadores en negro.... sigo?
Uruguay ""pais de priimera"", ""vamos bien""... #NoMasFrenteAmplio #SeRobaronTodo
https://www.instagram.com/p/B_DXL67Agzx/?igshid=1aqpy099m8i7g …"	0	7	12	2020-04-17	UY
1054	/Lupo55/status/1251087235275001856	2020-04-17 04:56:55	Desempleo de Uruguay Febrero 2020. Primeros efectos de la pandemia  https://datosmacro.expansion.com/paro/uruguay?dr=2020-02 … vía @datosmacro	5	6	8	2020-04-17	UY
1055	/amvtw/status/1251126702908022784	2020-04-17 07:33:45	"Suiza: No indemnización por despido. No ley de 8 horas (rigidez laboral). No salario mínimo. Estado mínimo necesario.
Consecuencia -> desempleo nulo, sueldo promedio 6000 euros. No pobres

Uruguay: un montón de ""derechos""
Consecuencia -> paro y sueldos miserables. Lleno de pobres"	2	0	0	2020-04-17	UY
1056	/Licenciado_SA/status/1251131445059432448	2020-04-17 07:52:36	"Absolutamente cierto. Tras 15 años de gobierno y sin crisis del coronavirus el desempleo en Uruguay al 28/2/20 era de 10,5%. 

Un pico máximo que no se daba desde mayo 2007.

http://ine.gub.uy/indicadores?indicadorCategoryId=67534 …

Se fumaron un ciclo creciente de la economía y tomaron 0 MEDIDAS anticíclicas. https://twitter.com/protec2/status/1251113030907289601 …"	2	0	1	2020-04-17	UY
1052	/Joseuno1971/status/1251280059140321280	2020-04-17 17:43:08	Desempleo marcó nuevo máximo antes del Coronavirus https://www.subrayado.com.uy/c620836  vía @ Luego que el bicho nos engripe a todos el gobierno deberá poner toda la carne en el asador para recuperar el empleo en el Uruguay	0	0	0	2020-04-17	UY
1058	/RominaPesce5/status/1251221274145230850	2020-04-17 13:49:32	Este pibe seguro no vive en Uruguay. Yo te pregunto porque hay 400.000 personas con empleo informal? Si ustedes dijieron q el Uruguay estaba bien. Q hambre no pasaba la gente, mira todos los días ollas populares... raro pic.twitter.com/RDukYolOH7	7	3	15	2020-04-17	UY
1059	/jarabe49032457/status/1251143770986315776	2020-04-17 08:41:34	En febrero de 2020 la tasa de desempleo en Uruguay fue de 10.5%, la más alta desde 2007. La epidemia aún no había comenzado y sumado esto a la precariedad del empleo de 400.000 uruguayos, el destrozo social que dejaba el Frente Amplio en el país era de enorme significación social	1	6	32	2020-04-17	UY
1062	/Indiogorugua/status/1251290809850310661	2020-04-17 18:25:51	Desde el 2014 caída del empleo y de inversiones en el Uruguay .... y sale el Nabo del Mujica a predicar soluciones , se lo lleva hasta España a disertar Será tan idiota la gente ? Aún se le da espacio el El Pais para publicar cada vez q tira una máxima ? #Nabo	0	1	1	2020-04-17	UY
1061	/Noelrevello1/status/1251242836076494848	2020-04-17 15:15:13	Debería tener recibos de los 90? No tengo una casa tan grande. Mentira zurda de los 90? Y los viviste? Lacalle fue el peor presidente del Uruguay, él y su mujer se la llevaron en pala e inculparon a unos pobres copartidarios. Terrible. Más pobreza y desempleo, imposible.	2	0	1	2020-04-17	UY
1057	/InversionSURAUY/status/1251213403462537222	2020-04-17 13:18:16	Según datos del Instituto Nacional de Estadística, para el Total País se estimaron puntualmente las siguientes tasas: #Actividad 63,0%, #Empleo 56,4% y #Desempleo 10,5%. #Datos #Uruguay #InversionesSURA pic.twitter.com/RfwwSXoarY	0	1	2	2020-04-17	UY
1051	/yamandu_II/status/1251136272866910209	2020-04-17 08:11:47	"#Uruguay
Desempleo Febrero 2019: 8,4%
Desempleo Febrero 2020: 10,5%
Desempleo en hombres: 8,8%
Desempleo en mujeres: 12,4%
Desde 2007 (mayo 10,59%) que el desempleo no registraba cifras tan altas. 
Fuente: INE"	0	0	0	2020-04-17	UY
1060	/CREARcomunic/status/1251180428297453573	2020-04-17 11:07:14	"Cómo se adaptarán las organizaciones a este nuevo contexto? El camino será entre el empleo o la recuperación salarial?

Nos reencontraremos en el principal evento anual: #CumbreCompensaciones #Uruguay
2 de Diciembre
08:30
Auditorio de ANTEL

http://www.remuneraciones.com.uy/ pic.twitter.com/0Ci9n3yyF3"	0	1	1	2020-04-17	UY
1049	/BrunoAstengoUy/status/1251325274836402177	2020-04-17 20:42:48	400 000 empleados informales, más de la mitad de Montevideo y el Uruguay en 2 semanas se derrumbó! El gobierno acertó todas las medidas de subsidios, el MIDES mejoró los plantes, canastas, etc! En febrero dejaron %10,5 de desempleo, un déficit de %5, más asentamientos, igualdad? https://twitter.com/pablointhamouss/status/1251306892661600258 …	0	1	4	2020-04-17	UY
1039	/MiguelA46731083/status/1251373863834968064	2020-04-17 23:55:53	Dejaron el MEJOR URUGUAY? Y con un 10.5 d desempleo? Al menos tomate una hora x día d descanso o tendrás una sobredosis d pelotudez! pic.twitter.com/fSmglMZaYH	0	0	6	2020-04-17	UY
1040	/SegoviaBastidas/status/1251364551515389952	2020-04-17 23:18:52	"Un grupo de 50 venezolanos en #Uruguay reclaman poder volver a #Venezuela en el vuelo que la República Oriental enviará el lunes para buscar uruguayos que quieren ser repatriados.
Denuncian que en la Embajada chavista no dan respuesta y que tras la pandemia quedaron sin empleo. pic.twitter.com/Gvz2rMEXFa"	1	3	1	2020-04-17	UY
1041	/FernanIglesias5/status/1251305173370253312	2020-04-17 19:22:56	"Hoy demuestra al País entero, que en la Coalición  defendemos al Uruguay vivo que trabaja y madruga. 
Se contrapuso al anterior gobierno social comunista que se tragó el empleo legal y la innovación, aderezado de algún saqueo de arcas públicas y apertura de celdas para mafiosos"	0	0	2	2020-04-17	UY
1042	/FernanIglesias5/status/1251304362783248384	2020-04-17 19:19:42	"Hoy demuestra al País entero, que en la Coalición  defendemos al Uruguay vivo que trabaja y madruga. 
Se contrapuso al anterior gobierno social comunista que se tragó el empleo legal y la innovación, aderezado de algún saqueo de arcas públicas y apertura de celdas para mafiosos. https://twitter.com/ElsaLevrero/status/1251299494462963715 …"	0	1	2	2020-04-17	UY
1043	/JuanFMancebo/status/1251080921987665921	2020-04-17 04:31:50	En febrero de 2020 la tasa de desempleo en Uruguay fue de 10.5%, la más alta desde 2007. La epidemia aún no había comenzado y sumado esto a la precariedad del empleo de 400.000 uruguayos, el destrozo social que dejaba el Frente Amplio en el país era de enorme significación social	0	36	73	2020-04-17	UY
1050	/Sindomiciliofij/status/1251314435521687566	2020-04-17 19:59:44	Buenas tardes. Donde nos ponemos en contacto para que a un uruguayo que esta en Ecuador, sin empleo ni ingresos pueda ser repatriado	0	0	0	2020-04-17	UY
1045	/FernanIglesias5/status/1251304742690729984	2020-04-17 19:21:13	"Hoy demuestra al País entero, que en la Coalición  defendemos al Uruguay vivo que trabaja y madruga. 
Se contrapuso al anterior gobierno social comunista que se tragó el empleo legal y la innovación, aderezado de algún saqueo de arcas públicas y apertura de celdas para mafiosos"	0	0	1	2020-04-17	UY
1046	/FernanIglesias5/status/1251310053241618439	2020-04-17 19:42:19	"Hoy demuestra al País entero, que en la Coalición  defendemos al Uruguay vivo que trabaja y madruga. 
Se contrapuso al anterior gobierno social comunista que se tragó el empleo legal y la innovación, aderezado de algún saqueo de arcas públicas y apertura de celdas para mafiosos"	0	1	3	2020-04-17	UY
1047	/Lopitzz/status/1251019912115519488	2020-04-17 00:29:24	Yo creía que Uruguay era un gran país en Latinoamérica, que tenía profundos problemas pero nada como Argentina, Brasil o Bolivia. Ahora me entero que hay 400.000 trabajadores en negro y 800.000 personas dependiendo del MIDES. Y por si fuera poco dos cifras en desempleo.	0	0	0	2020-04-17	UY
1048	/cosadeloco/status/1251311198466949125	2020-04-17 19:46:52	Desempleo de Uruguay 2020 https://datosmacro.expansion.com/paro/uruguay  a través de @datosmacro	0	0	0	2020-04-17	UY
1044	/FernanIglesias5/status/1251305854005055489	2020-04-17 19:25:38	"Hoy demuestra al País entero, que en la Coalición  defendemos al Uruguay vivo que trabaja y madruga. 
Se contrapuso al anterior gobierno social comunista que se tragó el empleo legal y la innovación, aderezado de algún saqueo de arcas públicas y apertura de celdas para mafiosos"	0	0	2	2020-04-17	UY
1078	/ElPeriodicoDo/status/1251575284572266497	2020-04-18 13:16:15	La COVID-19, un presagio para cifras récords de desempleo en Uruguay: El… https://goo.gl/fb/GpeYmQ  #ElPeriodicoDO	0	0	0	2020-04-18	UY
1079	/Gustavo70355701/status/1251507382909308928	2020-04-18 08:46:26	Seguir cuidándote hasta que la economia quede con un desempleo del 10.5%. Ah, no, en eso está Uruguay después de 17 años de crecimiento.	1	0	1	2020-04-18	UY
1080	/ElPeriodicoDo/status/1251560372294881280	2020-04-18 12:17:00	La COVID-19, un presagio para cifras récords de desempleo en Uruguay https://www.elperiodico.com.do/2020/04/18/la-covid-19-un-presagio-para-cifras-records-de-desempleo-en-uruguay/ … pic.twitter.com/TQXkSXtHtY	0	0	0	2020-04-18	UY
1081	/Licenciado2020/status/1251503418117697538	2020-04-18 08:30:41	"Querido
deje de quejarse
Hay Otro Gobierno
Otras Prioridades 
Ya tuvo sus 15 años perdidos para el Uruguay con el mayor Deficit de la Historia la Mayor Corrupcion de la historia la Mayor Deuda Pais de la historia un desempleo que pasa el 12%

Sigo...."	1	1	4	2020-04-18	UY
1082	/Matirod5/status/1251563847074406406	2020-04-18 12:30:48	"- 10.5% de desempleo en febrero.
- Coronavirus ingresó a Uruguay en febrero según el Pasteur.
- Récord de homicidios y de otros datos sobre inseguridad.
- Déficit fiscal de 4.9%.
- Triste estado de la educación.

No hace falta seguir con la lista, ya queda claro el desastre."	0	0	2	2020-04-18	UY
1085	/VigiaDigital_uy/status/1251544377668677633	2020-04-18 11:13:26	La COVID-19, un presagio para cifras récords de desempleo en Uruguay -  https://vigia.digital/2020/04/18/la-covid-19-un-presagio-para-cifras-records-de-desempleo-en-uruguay/ … #VigiaDigital_Uy	0	0	0	2020-04-18	UY
1084	/ebalino/status/1251584794301018113	2020-04-18 13:54:02	"Lunes 20 abril, 14:00 de Uruguay, no te pierdas esta conferencia de @alvari10 
Qué importante es tener esa pasión por el cliente quien es, al final de cuentas, el que determina el destino de la organización y, por lo tanto, de cada empleo! @xnpartners https://twitter.com/xnpartners/status/1251580656741756933 …"	0	0	1	2020-04-18	UY
1086	/AlfredoZahler/status/1251536242384220160	2020-04-18 10:41:07	Por qué no hacen como en Uruguay, se compra y vende en dólar, se transfiere en dólar a la cuenta en dólar y se hace un negocio serio, despeja incertidumbre, la gente se pone a trabajar, crece la economía y baja el desempleo y la pobreza.	0	0	1	2020-04-18	UY
1087	/rfynn/status/1251594445105106951	2020-04-18 14:32:23	"Cual es la definición de pobre en Uruguay ?
O de desempleo ?
p.ej: El cuidacoches es pobre ? tiene empleo ? Hay miles.

otro ej. A mi madre la mantengo hace 15 años x q gana la jubilación mín. Es pobre ? Si y muy. Vive como tal ? No."	1	0	4	2020-04-18	UY
1088	/z101digital/status/1251552587528224769	2020-04-18 11:46:04	"El COVID-19, un presagio para cifras récords de desempleo en Uruguay 

Todos los detalles en Z Digital.
#ZDigital #Z101 #Noticias https://z101digital.com/el-covid-19-un-presagio-para-cifras-records-de-desempleo-en-uruguay/ …"	0	1	1	2020-04-18	UY
1089	/VigiaDigital_uy/status/1251557086577582080	2020-04-18 12:03:56	El COVID-19, un presagio para cifras récords de desempleo en Uruguay -  https://vigia.digital/2020/04/18/el-covid-19-un-presagio-para-cifras-records-de-desempleo-en-uruguay/ … #VigiaDigital_Uy	0	0	0	2020-04-18	UY
1083	/notiecuadornet/status/1251583064742014977	2020-04-18 13:47:10	Uruguay registra su cifra de desempleo más alta desde 2007 https://noticiasecuador.net/2020/04/18/uruguay-registra-su-cifra-de-desempleo-mas-alta-desde-2007/ …	0	0	0	2020-04-18	UY
1076	/milenium_7/status/1251428783472685056	2020-04-18 03:34:07	"Entrevista de Humberto de Vargas al responsable de @inju_uy, el joven médico @felipepaullier .

https://youtu.be/aSW1mtKdyIw 
#jovenesconstruyendoelfuturo
#coronavirusuruguay #empleo #Depresión #oportunidad #Gobierno #Uruguay cc. @miguel_muto @adra777 @pbartol65 @midesuy"	1	0	1	2020-04-18	UY
1077	/boltxe/status/1251581840403693569	2020-04-18 13:42:18	Uruguay.  47.332 solicitudes de desempleo en los primeros 13 días de abril/            Organizaciones vinculadas con la salud cuestionan estrategia para enfrentar pandemia en Uruguay/ +info - Resumen Latinoamericano - https://www.boltxe.eus/2020/04/18/uruguay-47-332-solicitudes-de-desempleo-en-los-primeros-13-dias-de-abril-organizaciones-vinculadas-con-la-salud-cuestionan-estrategia-para-enfrentar-pandemia-en-uruguay-info/ … pic.twitter.com/dLJxsYKGZV	0	0	0	2020-04-18	UY
1074	/peveneg/status/1251672717255991298	2020-04-18 19:43:25	Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía https://www.clarin.com/mundo/coronavirus-uruguay-cifras-record-desempleo-pronostico-sombrio-economia_0_SdbgndiJM.html …	0	0	0	2020-04-18	UY
1063	/clarincom/status/1251666881590722560	2020-04-18 19:20:14	Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía https://www.clarin.com/mundo/coronavirus-uruguay-cifras-record-desempleo-pronostico-sombrio-economia_0_SdbgndiJM.html?utm_medium=Social&utm_source=Twitter#Echobox=1587250333 …	22	34	49	2020-04-18	UY
