	tweetUrl	time	text	replies	retweets	likes	date	iso_2
4891	/fsalazar1971/status/1262929597240414209	2020-05-19 21:14:14	PIENSA LO QUE TE DE LA GANA. CON CORREA EL ECUADOR CRECIÓ A MÁS DEL DOBLE SU PIB Y CON DEUDA PÚBLICA DEL 38% DEL PIB. TASA DE DESEMPLEO DISMINUYÓ, ELIMINÓ TERCERIZACIÓN, INDICE DE DESIGUALDAD SE REDUJO Y MILES DE OBRAS PÚBLICAS. BÚSCATE A OTRO CON TU CUENTITO!!	2	1	1	2020-05-19	EC
4912	/ANT_ECUADOR/status/1262907080912130049	2020-05-19 19:44:46	"¡Con la Ley Humanitaria protegeremos las plazas de empleo! Es momento de llegar a acuerdos que nos beneficien a todos, velando siempre por el bienestar y derechos de los trabajadores.  

¡#AEcuadorLoSacamosTodos, unidos y arrimando el hombro! 
#JuntosEcuador pic.twitter.com/R1FKrTu8FP"	1	4	4	2020-05-19	EC
4913	/ANT_ECUADOR/status/1262907085731364866	2020-05-19 19:44:47	"Existirán nuevas modalidades contractuales que permitirán reactivar la producción y generar fuentes de empleo. 

¡#JuntosEcuador saldremos adelante, con decisiones responsables!

#AEcuadorLoSacamosTodos pic.twitter.com/7BtvobKLjS"	2	7	6	2020-05-19	EC
4914	/ANT_ECUADOR/status/1262907088138833922	2020-05-19 19:44:48	"Los afiliados del @IESSec en relación de dependencia, que hayan perdido su trabajo, podrán acceder al seguro de desempleo para solventar sus necesidades y las de sus familias. ¡El Gobierno Nacional se preocupa por el bienestar de todos los ecuatorianos!

#AEcuadorLoSacamosTodos pic.twitter.com/J0evLQZW7N"	1	6	5	2020-05-19	EC
4915	/ANT_ECUADOR/status/1262907100306513928	2020-05-19 19:44:51	"¡#AEcuadorLoSacamosTodos adelante! El Gobierno Nacional creará nuevas plazas de empleo para la Red de @Salud_Ec. La administración gubernamental reconoce la labor de los médicos posgradistas, autofinanciados y becarios que combaten la pandemia.

#JuntosEcuador pic.twitter.com/faNHvuDSVZ"	2	27	18	2020-05-19	EC
4916	/CFN_ECUADOR/status/1262910551606386689	2020-05-19 19:58:33	#AEcuadorLoSacamosTodos y con las nuevas leyes aprobadas podremos sostener el empleo, reactivar la economía, proteger a los más vulnerables del país y mitigar el impacto de la pandemia del #COVID19. #JuntosEcuador pic.twitter.com/TpanUuzork	1	0	0	2020-05-19	EC
4917	/BDEcuadorBP/status/1262903146931773441	2020-05-19 19:29:08	"Las medidas adoptadas por el presidente @Lenin Moreno son necesarias y buscan tanto incentivar la reactivación económica como impulsar la productividad en nuestro país. Primero preservamos la vida, ahora es tiempo de preservar el empleo y cuidar a nuestro Ecuador.

#JuntosEcuador pic.twitter.com/iRjY0HGxri"	0	9	8	2020-05-19	EC
4918	/JorgeRetamar3/status/1262903439631224832	2020-05-19 19:30:18	El desempleo, la otra pandemia planetaria – El Comercio, Ecuador https://www.nodal.am/2020/05/el-desempleo-la-otra-pandemia-planetaria-el-comercio-ecuador/ … vía @InfoNodal	0	4	3	2020-05-19	EC
4911	/ANT_ECUADOR/status/1262907066831773709	2020-05-19 19:44:43	#AEcuadorLoSacamosTodos y con las nuevas leyes aprobadas podremos sostener el empleo, reactivar la economía, proteger a los más vulnerables del país y mitigar el impacto de la pandemia del #COVID19. #JuntosEcuador pic.twitter.com/ZbliSYzLSw	1	1	1	2020-05-19	EC
4919	/CFN_ECUADOR/status/1262910802123767818	2020-05-19 19:59:33	"¡Con la Ley Humanitaria protegeremos las plazas de empleo! Es momento de llegar a acuerdos que nos beneficien a todos, velando siempre por el bienestar y derechos de los trabajadores.  

¡#AEcuadorLoSacamosTodos, unidos y arrimando el hombro! 
#JuntosEcuador pic.twitter.com/3EKUYxFovG"	1	0	0	2020-05-19	EC
4921	/aramoli93/status/1262843424425811970	2020-05-19 15:31:49	"""Ejecutan un 'shock' económico en Ecuador: libre mercado y políticas neoliberales agresivas: reducción de salarios, despidos, desempleo, desmantelamiento del sector público, privatización, recortes en educación, eliminación de subsidios"", se pronunció la CONAIE."	0	0	0	2020-05-19	EC
4923	/CFN_ECUADOR/status/1262911128650297344	2020-05-19 20:00:51	"Existirán nuevas modalidades contractuales que permitirán reactivar la producción y generar fuentes de empleo. 

¡#JuntosEcuador saldremos adelante, con decisiones responsables!

#AEcuadorLoSacamosTodos pic.twitter.com/utuoOpKYgP"	1	0	0	2020-05-19	EC
4924	/Nixon63503951/status/1262902600912994304	2020-05-19 19:26:58	"No se olviden de los productos de Loja, emprendimientos que reactivarán la economía de la Provincia, haciendo empresa y generando empleo
Que la vitrina del Coral tengan el café con aroma de familia SAN SEBAS les hace la invitación de unirnos, CONSUME LO NUESTRO, JUNTOS ECUADOR https://twitter.com/IvanOntanedaB/status/1262833206459596800 …"	0	1	2	2020-05-19	EC
4925	/AUTOTECHmachala/status/1262924074772303872	2020-05-19 20:52:18	"PONGAN A DISPOSICIÓN PRÉSTAMOS   FLASH PARA LOS CONTRIBUYENTES POR SUS RUC. Esto generará COMERCIO,EMPLEO,IVA=REACTIVACIÓN ECONÓMICA 
CAPITAL ECONÓMICA PARA TODO ECUADOR pic.twitter.com/eyP0HBPL2l"	0	0	0	2020-05-19	EC
4926	/PPJG_/status/1262754719539195912	2020-05-19 09:39:20	No hay que ser muy estudiado o tener un masterado para entender lo que ocurre en el país. Si más gente se queda sin empleo, aumenta la pobreza, aumenta corrupción, la violencia y la desigualdad. #Ecuador #ElPeorGobiernoDeLaHistoria	3	65	83	2020-05-19	EC
4927	/CFN_ECUADOR/status/1262911616032681992	2020-05-19 20:02:47	"¡#AEcuadorLoSacamosTodos adelante! El Gobierno Nacional creará nuevas plazas de empleo para la Red de @Salud_Ec. La administración gubernamental reconoce la labor de los médicos posgradistas, autofinanciados y becarios que combaten la pandemia.

#JuntosEcuador pic.twitter.com/QgpTBC8n06"	0	0	0	2020-05-19	EC
4890	/Celiades1/status/1262925607341522946	2020-05-19 20:58:23	"#Ecuador
Sin con las leyes anteriores hacen lo que más les viene en gana la empresa privada, peor con estas medidas.
En definitiva HA SUBIDO TODO ABSOLUTAMENTE TODO y opta por más desempleo, BAJAR SUELDOS, menos educación.
Dan leyes sin haber hecho un análisis estadístico de https://twitter.com/JacquelineRodas/status/1262905773040054272 …"	1	0	0	2020-05-19	EC
4920	/Vlady_Rosales/status/1262843525324050432	2020-05-19 15:32:13	"Rata, miserable, estás dejando al Ecuador  sin empleo, sin salud, sin educación No quiere sacarnos de sangre también?
Pasarás a la historia como el peor presidente de la era republicana  de la patria, Nefasto, traidor, ladrón incapaz  @arepandro @RonnyAleagaS @MashiRafael"	0	1	1	2020-05-19	EC
4910	/CarmenS58343786/status/1262757519098695681	2020-05-19 09:50:28	Fundación Telefónica Ecuador y su programa Conecta Empleo, junto al Ministerio de Telecomunicaciones ejecutan en el programa de formación virtual sobre procesos de enseñanza y aprendizaje a jóvenes. pic.twitter.com/bjxVip3QdY	0	0	2	2020-05-19	EC
4922	/DarwinChavezR2/status/1262916111634481157	2020-05-19 20:20:39	Sr. @Lenin, usted es lo de peor del  Ecuador, esto no mejora nada, esto empeora, más desempleo...estamos más jodidos que nunca.	0	0	1	2020-05-19	EC
4908	/Vivi_GuevaraV/status/1262929242138062848	2020-05-19 21:12:50	"¡NO gobiernan para el pueblo! Están provocando una crisis sistemática, sin empleo, no hay sueldos para garantizar la economía de las familias, por lo tanto no hay consumo, no hay producción, se viene la precarización laboral, Ecuador es una ganga para las élites.
@MashiRafael https://twitter.com/RutaKritica/status/1262807754793779200 …"	1	13	15	2020-05-19	EC
4892	/AlejandroCriol2/status/1262930377468977158	2020-05-19 21:17:20	"ESTO PASA EN ECUADOR. 
Usan la Pandemia para cumplir todas las medidas que pidió el FMI, son CÍNICOS.
Con la falta de empleo y la Ley Humanitaria en combo, los empresarios podrán pagar sueldos de miseria y el pueblo tendrá que aceptarlo.
Pero bajaron 10 ctvs la gasolina "	0	0	1	2020-05-19	EC
4909	/LuisAlf48638274/status/1262925370917031936	2020-05-19 20:57:27	Nunca pensé volver a ver esta imagen pero después de tantos años los mismos de siempre le están dando una puñalada más al pueblo donde más le duele en el sustento para vivir en el empleo hasta cuando mi Ecuador estará sumido ante estas bazofias que se an hecho ricos	0	0	0	2020-05-19	EC
4893	/lucycatalina7/status/1262930626233143299	2020-05-19 21:18:20	Que sinvergüenzas... mandan al desempleo a miles de compatriotas y se atreven a decir que van a preservar empleos... son lo peor que le pasó a mi Ecuador	0	4	4	2020-05-19	EC
4894	/DulceConfiteria/status/1262931012906082304	2020-05-19 21:19:52	"Te presento al Barquillo ""Wafer Master"" tu mejor elección para eso monetos unicos..
#wafer #chocolate #vida #peru #ecuador #clases #virtual #covi #galleta #matca #empresas #empleó #guayaquilecuador #EEUU #caramelo… https://www.instagram.com/p/CAZIZDFJnUJ/?igshid=1kqww8ud2ofil …"	0	0	0	2020-05-19	EC
4895	/andresspaudo/status/1262931930628198400	2020-05-19 21:23:31	"Lucio, Bucaram y Mahuad no hicieron tanto daño al Ecuador juntos como Moreno y fueron destituidos y desterrados.

Por qué a moreno en 3 años lo hemos visto desmontar el estado, destruir el empleo adecuado, arrasar con los derechos y ahí sigue bien sentado.

¿Hasta cuando?"	191	522	1106	2020-05-19	EC
4896	/pro_telesur/status/1262898881400115201	2020-05-19 19:12:11	" Resumen de @temasteleSUR: Informe revela incremento de pobreza extrema en #Brasil y en #Ecuador medidas económicas de @Lenin incrementan el desempleo.

Mira el programa completo con @luistelesur 
https://videos.telesurtv.net/video/823183/temas-del-dia-823183/ … vía @teleSURtv"	0	0	0	2020-05-19	EC
4897	/Carmenricardi1/status/1262842858907860993	2020-05-19 15:29:34	Venezolanos varados en argentina 1200 , #VuelvealaPatria , solicitamos coordinen vuelo humanitario a ARGENTINA, no solo Ecuador, Perú, Chile, sufren la pandemia, desempleo, padecemos lo mismo, y no salimos caminando x que es mucho más lejos y la seguridad sanitaria pic.twitter.com/NAT6c77GL4	0	6	4	2020-05-19	EC
4898	/gabyotica9/status/1262898803603943424	2020-05-19 19:11:52	Sólo en Ecuador el gobierno no te ayuda si te quedas sin empleo!, y si sigues trabajando, te disminuyen el sueldo! cuando lo lógico seria q el Estado te compense x esto #esoesecuador me dueles mi país. Gracias a todos los que se han llevado el país en peso	0	3	10	2020-05-19	EC
4899	/JOSEPH290616/status/1262752488454713351	2020-05-19 09:30:28	Para los ricos que son dueños de empresas  Condonaron deudas de SRi y para los pobre desempleo, rebajas de horas salariales . Este   es un gobierno impopular . Arriba el paro compañeros	0	0	3	2020-05-19	EC
4928	/ImbaburayMas/status/1262677513903497216	2020-05-19 04:32:33	Pescando a río revuelto coletas? .  Las empresas DAN EMPLEO  sin ellas el Estado no podría mantener al pueblo. Impuestos y más impuestos, cuando ya se vayan los millonarios, siempre queda el pueblo para manteneros...con más impuestos, claro! Como en Ecuador con tu amigo Correa.	0	0	0	2020-05-19	EC
4901	/LaIguanaDel79/status/1262739006019612673	2020-05-19 08:36:54	Con las nuevas medidas de #LeninMoreno habrá mucho mas desempleo en el Ecuador.	0	0	0	2020-05-19	EC
4900	/Franp93/status/1262933929654464513	2020-05-19 21:31:27	"El COVID-19 empieza su escalada en toda Suramérica. Ya parece aplacarse en Europa.
En Latam viene más explosiva la cosa: hay protestas por hambre, alimentación y desempleo, por lo menos en Ecuador y Chile."	1	0	0	2020-05-19	EC
4906	/KarinateleSUR/status/1262736689677709315	2020-05-19 08:27:41	#Ecuador: No se si es peor el Covid o los políticos que cada vez están llevando al país al caos . Medidas del Gobierno continúa perjudicando a la clase trabajadora , crece desempleo. Hasta cuándo?	0	1	0	2020-05-19	EC
4905	/Tonio1081/status/1262911635993346054	2020-05-19 20:02:52	Cada día que leo que más gente se queda sin empleo, es una razón más  para aprender que ningún gobernante, en especial los de nuestro país, no les importa el resto, mientras ellos estén bien, los demás que se jodan. Insisto solo en Ecuador hay despidos, el resto de Sudamérica...	1	0	1	2020-05-19	EC
4904	/DavidalexPFl/status/1262938329449988096	2020-05-19 21:48:56	"Revisen la politica de Ecuador que en esta emergencia lo que hace es despedir a personas dejandolos vulnerables y a mas de eso, los que si conservan el empleo les reducen su sueldo.
No me creen! Les ruego pongan un poco de atencion"	0	0	1	2020-05-19	EC
4907	/gvillacrecesj/status/1262913014166106112	2020-05-19 20:08:21	libre mercado es lo que genera empleo tarea de ignorantes!	0	0	0	2020-05-19	EC
4902	/elias_hiidalgo/status/1262611191396012036	2020-05-19 00:09:00	En Ecuador estamos en el punto de que muy bien nos carga el coronavirus o nos carga el desempleo. Una de las dos.	0	1	0	2020-05-19	EC
4903	/Ecuador_calidad/status/1262895893524725762	2020-05-19 19:00:19	"Estamos #OrgullososDeNuestraGente porque su trabajo se encuentra presente en cada lugar e instantes de nuestras vidas, es el mensaje que nos comparte @RivalPlasticos
#EstamosOrgullosos #ComparteConOrgullo #LoMejorDelEcuador #MuchoMejorEcuador #Ecuador #identidad #calidad #empleo pic.twitter.com/pIIM18DogP"	0	0	2	2020-05-19	EC
5097	/SalvatierraMaIs/status/1263168381513076743	2020-05-20 13:03:05	"El futuro y la recuperación económica y del empleo del Ecuador  está en el CAMPO:

Debemos trabajar en equipo para impulsar el desarrollo mirando hacia adelante: La AGROINDUSTRIA.

@Lenin @ottosonnenh @XavierLazoG @CostaCaterina @Industriasgye https://twitter.com/SantaElenaGreen/status/1263168093519515648 …"	0	6	23	2020-05-20	EC
5096	/arroyolucho/status/1263182651919302658	2020-05-20 13:59:47	No solo en Ecuador, Chile tambien sufre el aumento de desempleo... que lineas manejan ambos Gobiernos? https://twitter.com/teleSURtv/status/1263179181401141249 …	0	0	1	2020-05-20	EC
5095	/BaironValleP/status/1263164544026845185	2020-05-20 12:47:50	"RIESGO DE QUIEBRA!!
Proyección de 250mil nuevos desempleos en #Ecuador que restarán aportes a la seguridad social y egresos por seguro de desempleo auguran desaparición del @IESSec, 
mientras el capital de la BANCA sigue creciendo.
@Lenin RENUNCIE.
@somos_rc @OITnoticias pic.twitter.com/vN2IIbQLC6"	1	126	132	2020-05-20	EC
5094	/Carmenricardi1/status/1263131893156978689	2020-05-20 10:38:05	VARADOS EN ARGENTINA 1200 , ya sin recursos, vulnerables, solicitamos #VuelvealaPatria , no solo Chile, Perú, Ecuador, ARGENTINA también la pandemia nos afecto , sin empleo, etc. Etc , no sabemos ya dónde ir para que nos escuchen, DESAMPARADOS 	0	0	1	2020-05-20	EC
5093	/mauret_luis/status/1263127845704019969	2020-05-20 10:22:00	"El Ecuador peligra al perder capital humano producto de las últimas medidas. Muchos emigrarán por falta de empleo, seguridad jurídica, política y económica. 
Hasta ahora van 180 mil desempleados, 4 mil diarios hasta sumar 508 mil desempleados. @IngRiofrio https://www.elcomercio.com/actualidad/emergencia-covid19-riesgo-ecuador.html …"	0	1	1	2020-05-20	EC
5092	/ChrisCanar/status/1263151536982630405	2020-05-20 11:56:09	"Se imaginan Correos del Ecuador entrar x competir con servientrega, Coordinar la entrega de todo el sector comercial que está creciendo en ventas en línea y remota. Sería ideal, además de generar fuentes de empleo....
Pero se cerró."	1	0	4	2020-05-20	EC
5091	/cedu12/status/1263168110443597825	2020-05-20 13:02:00	más prestamos más interés, ni los que se tiene este momento se puede pagar por el desempleo, quien va a dar préstamos a alguien que no tiene empleo y no tiene garantías, es una farsa.	0	0	0	2020-05-20	EC
5090	/panchana_1975/status/1263178410546823171	2020-05-20 13:42:56	Muchos productos se pueden producir en Ecuador, pero la comodidad de algunos prefieren importar en lugar de generar empleo. La industria local debe ser protegida.	0	0	1	2020-05-20	EC
5089	/RENECORDERO/status/1263177757976080386	2020-05-20 13:40:20	¿Cuáles son sus propuestas entonces?  ¿Más desempleo y pobreza? ¿Sembrar árboles que den billetes? ¿Cómo Crear empleo?	0	0	0	2020-05-20	EC
5088	/_ALIDE_/status/1263172646063276040	2020-05-20 13:20:02	#Ecuador  | Ayuda para la sostenibilidad financiera de las #pymes con apoyo del @el_BID. Crédito de US$ 93,8 millones contribuirá al sostén de las micro y pequeñas empresas y del empleo frente a la crisis del #COVID19  Conozca más: https://bit.ly/36iEGOc pic.twitter.com/izht6KY4Ba	0	0	1	2020-05-20	EC
5087	/elnoticierotc/status/1263172081585446912	2020-05-20 13:17:47	"El Gobierno Nacional creó el nuevo crédito ""Reactívate Ecuador"", un plan para las micro, pequeñas y medianas empresas que cuenta con un fondo de préstamo de 1150 millones para reactivar la economía y proteger el empleo.
-
Detalles aquí  : https://bit.ly/2ZnO15S "	0	2	2	2020-05-20	EC
5086	/tctelevision/status/1263172043501174784	2020-05-20 13:17:38	"El Gobierno Nacional creó el nuevo crédito ""Reactívate Ecuador"", un plan para las micro, pequeñas y medianas empresas que cuenta con un fondo de préstamo de 1150 millones para reactivar la economía y proteger el empleo.
-
Detalles aquí  : https://bit.ly/2ZnO15S "	0	16	3	2020-05-20	EC
5085	/jvmaldonado73/status/1263171396882051074	2020-05-20 13:15:04	Para nada, duele perder el empleo, duele e indigna tu situación pero la realidad es que nos toca reinventarnos y continuar. Lo que hoy vemos como una tragedia puede ser una gran oportunidad. Te lo dice alguien que ha pasado por lo mismo y sigue!!	1	0	1	2020-05-20	EC
5083	/MaciasMp300/status/1263136294852534272	2020-05-20 10:55:35	Tame y Correos del Ecuador no deben de ser liquidada ni cerrada respectivamente por lo contrario deberían darles un flujo de liquidez para que sigan trabajando hacerle publicidad, incremente el consumos de los usuarios para generación de ingresos y disminuir el desempleo. https://twitter.com/Lenin/status/1262741399696375815 …	0	0	0	2020-05-20	EC
5098	/shejo8511/status/1262988577270530048	2020-05-20 01:08:36	Si en alguna parte de este gobierno pensábamos q ya habían acabado con el #Ecuador ... Ahora nos damos Cuenta que ahora sí desmantelaron al #Ecuador #ElPeorGobiernoDeLaHistoria  gracias @Lenin por destruir el empleo y acabar de destruir al #Ecuador	0	1	1	2020-05-20	EC
5082	/ecabanilla/status/1262985570986463232	2020-05-20 00:56:39	3/ desempleo.Un fondo para que las empresas puedan revitalizarse. El fusionar hoy al Ministerio sería un golpe al poco apoyo que ha tenido el sector. #turismo #Ecuador	0	1	1	2020-05-20	EC
5081	/USFQ_Ecuador/status/1263130081607720962	2020-05-20 10:30:53	"""La Minería y el Petróleo como fuente de ingresos y empleo para hacer frente a la crisis económico"" #USFQ participación de @pabloluciop https://forms.gle/Kj71V267gu1i63q28 … pic.twitter.com/ycxjQUd8jx"	0	2	6	2020-05-20	EC
5080	/KaliRalph/status/1263160081224433664	2020-05-20 12:30:06	Son un fiasco en el Ecuador, a lo unico q vamos es al abismo, cada dia peor tanto con el virus ,como la economia,empleo, etc ,etc, son unos inconcientes les importa un bledo el pueblo, ya qiciera verlos sobreviviendo con un salario q no alcanza para nada,politiqeros baratos!!!	0	0	1	2020-05-20	EC
5079	/Karen91780481/status/1263159712297746436	2020-05-20 12:28:38	Las medidas económicas en Ecuador sólo responden a un interés. La privatización de los servicios y recursos del país, a pesar de la oleada de desempleo en la que estamos viviendo gracias a las mismas medidas económicas impuestas. @CNNEE @bbcmundo @MetroEcuador @soyfdelrincon	0	0	0	2020-05-20	EC
5078	/MarcosZ77520265/status/1263155781106630657	2020-05-20 12:13:01	Y nombrar muchos proyectos más, Modernización Exportaciones/Importaciones, agilitando las relaciones de inversión y comercio exterior, dando garantía financiera al Ecuador.PAN TECHO Y EMPLEO para todo el Ecuador!	0	1	1	2020-05-20	EC
5072	/Patrici63612201/status/1263190821194653696	2020-05-20 14:32:15	Disculpen la expresión.... pero este hijo de puta de roldan ya no sabe que más mentir los de ruptura acabaron de llevarnos al ecuador al abismo de la miseria y desempleo más impuestos para la clase media trabajadora y pobre alza de combustibles pasajes viveres	0	0	1	2020-05-20	EC
5076	/CarlosV29967345/status/1263191963257487362	2020-05-20 14:36:47	Es facilito! Cuando robas pasa lo de ahora caos, desempleo, paquetazo, huelgas, pobreza y no puedes hacer una sola obra!! Como demonios puedes saquear un país y a la vez ser el que más obras hace? CORREA ES UN LADRÓN SOLO PARA ECUADOR, FIN! pic.twitter.com/Y0RcSdoMP6	0	0	0	2020-05-20	EC
5075	/ChocloGuzman/status/1263192085391380484	2020-05-20 14:37:16	Este comentario es de alguien que no conversa ni camina por su ciudad ni por su país. El hambre y el desempleo están en los niveles más catastrófico de la historia del Ecuador. Y en estos meses habrá más hambre y más desempleo. Salga de sus 4 paredes y de las redes sociales.	0	0	4	2020-05-20	EC
5074	/Anticuantico/status/1263144666192662528	2020-05-20 11:28:51	"Y con esto la gasolina y diésel  en Ecuador van a subir.
Sigan aplaudiendo florindos pendejos!!

Eso implica encarecimiento de alimentos!

Inflación + desempleo = ham re
Hambre = estallido social

@PrimeraPlanaECU
@teleamazonasec
@Presidencia_Ec 

Fuera @lenin moreno!! https://twitter.com/ReutersLatam/status/1263143195074080775 …"	0	0	1	2020-05-20	EC
5073	/Goergi9/status/1263184352776781824	2020-05-20 14:06:33	Mi eterno PRESIDENTE RAFAEL  CORREA , ECUADOR  lo necesita  nos están robando todo hasta la dignidad y esperanza;  usted es la luz para poder salir adelante  regrese y ponga la casa en orden los delincuentes  de este Gobierno  nos están matando salud, empleo, educación  no hay	0	0	0	2020-05-20	EC
5084	/magusreyes/status/1263141036735545348	2020-05-20 11:14:25	Yo creo que aunque ma situqcion economia es dura para todos, mientras haya salud podemos cada uno de nosotros volver a comenzar #Ecuador tenemos q ser mas eficientes ojala q la @AsambleaEcuador de mas incentivos a las empresas para q sean ellos los generadores d empleo,	1	0	0	2020-05-20	EC
5077	/AsambleaEcuador/status/1263151828604194817	2020-05-20 11:57:18	Roberto Rosero sostiene que se debe cuidar la producción de textiles. Expresa que el incentivo a las  exportaciones, en especial de productos no tradicionales, debe ir unido  a la reactivación interna de #Ecuador para generar empleo y producción. pic.twitter.com/KymKi0gM6g	1	0	0	2020-05-20	EC
5118	/BaironValleP/status/1263091718037127171	2020-05-20 07:58:27	"¡ECUADOR EN EL DESEMPLEO!
@Luis_PovedaV @MinTrabajoEc después de medidas anunciadas, asegura que entre 220 y 250 mil trabajadores serán despedidas en sector público y privado.
@Lenin RENUNCIE, sólo CUIDA A EMPRESARIOS y cumple con el #FMI. 
#ElPeorGobiernoDeLaHistoria pic.twitter.com/VNZmcRn3eC"	1	100	107	2020-05-20	EC
5101	/monotemoso/status/1263125671657824257	2020-05-20 10:13:22	"Las reglas tan rígidas de Ecuador no existen en otras partes del mundo; por eso no hay suficiente empleo. 
La empresa no tiene por qué “adoptar” al trabajador; de la cesantía debe encargarse el IESS desde el primer mes.
Y debe eliminarse el salario mínimo por excluyente"	0	0	1	2020-05-20	EC
5071	/CamiloCevallos4/status/1263161242740498432	2020-05-20 12:34:43	Ecuador avanza el sector pesquero produciendo empleo y alimentos para todos los ecuatorianos.	0	2	4	2020-05-20	EC
5128	/karenguaman26/status/1263127184773955587	2020-05-20 10:19:23	Las caídas en producción, inversión, empleo y precios son indicadores que la recuperación económica está lejana para Ecuador.	2	2	4	2020-05-20	EC
5127	/ancisneros/status/1263125984649400320	2020-05-20 10:14:37	"Qué alternativa había Alberto? Entiendan que el déficit de subió de $3.000mm a $12.000mm, y la economía se encogió.
Ahorita debemos darle al sector privado total libertad para que con su creatividad resurja y empiece a generar empleo.  Si no, el drama va a ser peor."	1	3	20	2020-05-20	EC
5126	/MarcoAnibal/status/1263094930022555648	2020-05-20 08:11:13	"Con lo hecho en contra del trabajador privado y público se atenta contra toda la economía de manera integral. Contracción de demanda. Caída del consumo-producción. Desempleo. Recesión.

Lo hecho por este régimen no tiene nombre. Debe ser detenido por el bien del Ecuador."	4	162	260	2020-05-20	EC
5125	/JohaZapataM/status/1263038026302853120	2020-05-20 04:25:06	“El Ecuador va a salir adelante trabajando”....Trabajando cómo y en donde? Si han destrozado el empleo!. #cuarentenada #EcuadorEnEmergencia	0	0	1	2020-05-20	EC
5124	/tyagosantyec/status/1263065985176739842	2020-05-20 06:16:12	En el Ecuador ya no es la preocupación principal el Covid19, la verdadera preocupación de la gente es la falta de empleo, como sostener a tu familia si no tienes empleo estable y si lo tienes no te pagan y si te pagan pero con rebaja del sueldo y ya no alcanza...	0	0	0	2020-05-20	EC
5123	/ElianaRobles/status/1263069931647782912	2020-05-20 06:31:53	"Pésima decisión,  cerrar  ferrocarriles del Ecuador, cuando comunidades vivan de esto. Cerrar correos del ecuador... primer país sin su correo, DHL es 3 veces más caro, tame  primera aerolínea ecuatoriana.... que dolor! 
Cuanto desempleo...

https://www.eluniverso.com/noticias/2020/05/19/nota/7845615/ferrocarriles-ecuador-eliminacion-personal-cierre?amp&device=mobile&__twitter_impression=true …"	0	0	2	2020-05-20	EC
5122	/Bonlucho28/status/1263073078432710656	2020-05-20 06:44:23	Ya te dije que deber reír  es el paroxismo del descaro. Un tipo que en su vida ha generado empleo en Ecuador tiene dos guardaespaldas en Bélgica, se transporta en avión privado. Coincido los 6k no alcanzan para tanto lujo	0	0	1	2020-05-20	EC
5121	/elyex/status/1263075769938595840	2020-05-20 06:55:05	#Socio #Empleo #Registrarse #Ingresar Actualizar Hoja de Vida https://elyex.com/trabajo-socio-empleo-registro-ingresar-actualizar-hoja-vida-ecuador/ … @elyex #Ecuador #Hoja_De_Vida #Trabajo pic.twitter.com/xMm68Xmc4x	0	0	0	2020-05-20	EC
5120	/dianacjativad/status/1263075785776168960	2020-05-20 06:55:08	Los momentos en Ecuador son difíciles, gente sin empleo o con baja de horas. Preguntame cómo puedes generar ingresos desde casa. Apoyando a una empresa 100% ecuatoriana. #Ecuadoresinnovacion pic.twitter.com/BydzevLzIl	1	0	0	2020-05-20	EC
5119	/W_Eduard_J/status/1263085309350285312	2020-05-20 07:32:59	"y no se dan cuenta que se deben a un pueblo y no a un gobierno, que elimino entidades, provocando más desempleo REACCIONA ECUADOR, no dejes que se sigan rifando el país y que lo manejen a su antojo.
Quitan el subsidio de la gasolina y por su puesto que bajo su costo"	2	0	1	2020-05-20	EC
5117	/Andres_Salas87/status/1263120242668122112	2020-05-20 09:51:48	"Mientras otros países protegen a su población, garantizando el empleo, la alimentación, rentas mínimas; en #Ecuador, el gobierno, paga la deuda externa y deja a miles de familia sin sustento.

#PaquetazoDeMorenoYOtto pic.twitter.com/a5ooFmlDhX"	0	22	20	2020-05-20	EC
5116	/pichinchauniver/status/1263092426996137984	2020-05-20 08:01:16	"""Si es que mañana vamos al supermercado y vemos la etiqueta y dice 'Hecho en Ecuador', eso se puede devolver el día de mañana en términos de un empleo que se está sosteniendo, una fábrica de un amigo, de un familiar que sea dueño o trabajo en una planta"": @dlegarda pic.twitter.com/O92z0Vmuyc"	1	2	2	2020-05-20	EC
5115	/W_Eduard_J/status/1263094476454625280	2020-05-20 08:09:25	"y no se dan cuenta que se deben a un pueblo y no a un gobierno, que elimino entidades, provocando más desempleo REACCIONA ECUADOR, no dejes que se sigan rifando el país y que lo manejen a su antojo.
Quitan el subsidio de la gasolina y por su puesto que bajo su costo"	1	0	1	2020-05-20	EC
5114	/wgomezr/status/1263120290512592898	2020-05-20 09:51:59	"Mi solidaridad y apoyo con las 3324 familias que se quedan sin empleo debido al PÉSIMO Y BOCHORNOSO ACTO D SERVILISMO ANTE EL @FMInoticias SUMADO AL MAL MANEJO D LA CRISIS X PARTE D #Moreno y #ElPeorGobiernoDeLaHistoria
@MashiRafael @PaolaPabonC #Ecuador #20Mayo @CompromisoRC5 https://twitter.com/ElColectivoUIO/status/1262782079013720069 …"	0	31	26	2020-05-20	EC
5113	/maferegas/status/1263095673496522754	2020-05-20 08:14:10	Solo se puede ir adelante con empleo y producción. Ecuador ya no puede estar peor luego de 14 años de haberlo vendido a China, saqueo, despilfarro, corrupción hasta en fundas de cadáveres, farra del gasto público , burocracia improductiva, e ineptitud.	0	0	1	2020-05-20	EC
